Cliente_ID,Idade,Renda_Mensal,Score_Credito,Produto,Valor_Operacao,Estado,Status,Data_Operacao,Canal,Tempo_Relacionamento_Meses
12301,62,5056.03,805,Previdência,740.69,CE,Adimplente,2022-05-17,Telefone,3
12302,69,4575.14,774,Investimento,11724.77,PR,Adimplente,2023-06-06,Correspondente Bancário,83
12303,33,8008.43,662,Financiamento Veicular,48931.84,SP,Adimplente,2022-10-06,Telefone,111
12304,67,4979.67,632,Consignado,5640.41,BA,Adimplente,2022-04-20,Digital,31
12305,59,5592.73,788,Consignado,63809.52,SP,Adimplente,2023-07-24,Agência,110
12306,25,5496.55,543,Financiamento Veicular,24691.26,RS,Inadimplente,2023-12-08,Digital,99
12307,67,1748.8,424,Seguro,1221.53,RS,Inadimplente,2022-11-10,Digital,93
12308,38,5576.82,423,Seguro,1379.29,SP,Adimplente,2023-11-17,Telefone,108
12309,18,3874.62,531,Conta Corrente,624.62,SP,Adimplente,2022-11-29,Correspondente Bancário,6
12310,25,2157.69,749,Conta Corrente,532.49,RJ,Adimplente,2023-03-18,Agência,72
12311,46,3965.73,587,Empréstimo Pessoal,22847.5,PR,Adimplente,2023-02-25,Digital,111
12312,49,3949.22,681,Empréstimo Pessoal,21592.6,SP,Adimplente,2022-04-16,Correspondente Bancário,88
12313,55,7059.77,576,Previdência,1607.04,PR,Adimplente,2022-04-10,Agência,5
12314,22,2872.42,577,Consignado,6062.03,SP,Adimplente,2023-08-26,Correspondente Bancário,114
12315,64,3420.31,496,Previdência,1011.22,GO,Adimplente,2022-05-02,Digital,12
12316,39,5470.78,636,Consignado,4580.54,BA,Adimplente,2023-07-09,Agência,22
12317,64,2348.41,624,Empréstimo Pessoal,19371.0,PE,Adimplente,2023-02-26,Correspondente Bancário,114
12318,51,3681.99,712,Conta Corrente,924.81,SP,Adimplente,2023-03-14,Agência,90
12319,18,1671.05,693,Conta Corrente,556.29,PE,Adimplente,2022-04-10,Correspondente Bancário,81
12320,43,6840.02,620,Empréstimo Pessoal,12597.44,PR,Adimplente,2022-02-16,Agência,94
12321,60,4397.27,424,Financiamento Veicular,27846.9,SP,Adimplente,2022-03-04,Agência,85
12322,27,4968.16,811,Previdência,547.24,SP,Adimplente,2022-07-29,Agência,47
12323,47,6832.02,637,Consignado,16620.81,SC,Adimplente,2022-06-12,Correspondente Bancário,61
12324,67,3555.46,662,Seguro,552.69,SP,Adimplente,2023-03-07,Telefone,14
12325,35,4376.03,850,Cartão de Crédito,559.51,BA,Adimplente,2023-03-22,Agência,30
12326,34,2887.34,786,Financiamento Veicular,72615.23,SP,Adimplente,2023-09-01,Telefone,69
12327,43,2882.99,717,Investimento,9434.62,PE,Adimplente,2023-04-01,Correspondente Bancário,36
12328,25,3158.83,650,Conta Corrente,926.21,SP,Adimplente,2022-01-21,Agência,26
12329,64,4015.02,648,Seguro,1890.87,SP,Adimplente,2022-04-29,Correspondente Bancário,102
12330,57,4230.41,686,Financiamento Veicular,62905.23,GO,Adimplente,2022-04-26,Agência,72
12331,66,5577.26,711,Previdência,579.25,RJ,Adimplente,2022-08-26,Agência,103
12332,29,3217.57,850,Financiamento Veicular,48047.04,SP,Adimplente,2022-03-17,Digital,31
12333,44,5639.27,850,Cartão de Crédito,809.46,RJ,Adimplente,2022-05-20,Digital,106
12334,25,5970.0,694,Financiamento Veicular,70265.93,SP,Adimplente,2022-08-14,Correspondente Bancário,90
12335,42,4064.36,327,Cartão de Crédito,551.38,MG,Adimplente,2023-07-14,Correspondente Bancário,11
12336,63,3390.55,507,Conta Corrente,992.75,MG,Adimplente,2022-02-03,Telefone,98
12337,21,5170.16,850,Empréstimo Pessoal,44749.67,BA,Adimplente,2022-03-27,Digital,42
12338,50,4594.17,758,Financiamento Veicular,20371.12,BA,Adimplente,2022-04-11,Digital,57
12339,18,5440.7,714,Conta Corrente,719.23,SP,Adimplente,2022-11-17,Digital,49
12340,36,8139.73,625,Cartão de Crédito,1961.35,BA,Adimplente,2022-03-29,Telefone,70
12341,48,5137.27,472,Financiamento Veicular,33666.95,RS,Adimplente,2022-03-20,Correspondente Bancário,20
12342,33,3721.54,850,Financiamento Veicular,47592.0,SC,Adimplente,2022-11-18,Telefone,49
12343,31,3218.22,527,Previdência,1200.97,SP,Inadimplente,2022-02-20,Correspondente Bancário,1
12344,65,3295.6,759,Consignado,17726.77,GO,Adimplente,2023-01-06,Correspondente Bancário,93
12345,22,2074.47,455,Consignado,12375.83,MG,Inadimplente,2023-02-27,Correspondente Bancário,20
12346,58,6865.49,618,Consignado,38689.22,MG,Adimplente,2022-11-14,Telefone,106
12347,43,1000.0,799,Financiamento Veicular,62423.98,BA,Adimplente,2022-02-10,Correspondente Bancário,81
12348,45,5976.21,613,Previdência,860.58,SP,Adimplente,2023-09-21,Agência,72
12349,19,3263.87,595,Previdência,1658.55,RS,Adimplente,2023-06-23,Digital,24
12350,67,3975.19,652,Financiamento Veicular,67129.59,SP,Adimplente,2023-02-06,Telefone,33
12351,23,3204.02,450,Cartão de Crédito,620.66,GO,Adimplente,2023-10-22,Digital,23
12352,26,7891.73,421,Previdência,1273.5,MG,Adimplente,2022-07-12,Agência,68
12353,50,5032.63,757,Cartão de Crédito,656.38,RJ,Adimplente,2023-12-15,Agência,52
12354,58,6580.76,587,Consignado,40831.18,PR,Adimplente,2022-09-06,Telefone,113
12355,42,7601.05,756,Seguro,1052.38,BA,Adimplente,2023-06-26,Agência,56
12356,65,5326.81,818,Investimento,5026.25,SP,Adimplente,2023-02-04,Telefone,38
12357,30,2608.75,830,Seguro,1636.49,SP,Adimplente,2022-02-13,Telefone,24
12358,26,4558.71,407,Seguro,1009.9,BA,Adimplente,2022-10-28,Telefone,25
12359,30,3515.5,545,Empréstimo Pessoal,13885.71,PR,Adimplente,2022-10-14,Correspondente Bancário,111
12360,48,3992.99,731,Consignado,46469.02,MG,Adimplente,2023-01-13,Digital,31
12361,58,4810.75,733,Financiamento Veicular,36550.83,SC,Adimplente,2023-04-22,Telefone,79
12362,28,4731.69,850,Empréstimo Pessoal,2738.78,PR,Adimplente,2022-02-28,Telefone,110
12363,21,5824.22,514,Consignado,19044.5,SP,Adimplente,2022-12-30,Agência,25
12364,51,6114.61,825,Consignado,36808.65,RS,Adimplente,2022-05-25,Digital,104
12365,55,4731.71,706,Cartão de Crédito,983.86,SP,Adimplente,2022-05-07,Correspondente Bancário,70
12366,63,5806.94,404,Empréstimo Pessoal,14759.22,RS,Inadimplente,2023-11-27,Agência,26
12367,21,3901.28,568,Previdência,1466.04,SP,Adimplente,2022-02-10,Correspondente Bancário,113
12368,55,7629.56,689,Seguro,1934.32,SC,Adimplente,2023-09-19,Digital,98
12369,36,3868.98,394,Previdência,1987.13,BA,Inadimplente,2023-05-28,Telefone,110
12370,23,7394.37,339,Seguro,516.01,BA,Inadimplente,2022-01-28,Digital,104
12371,51,2047.87,386,Empréstimo Pessoal,16166.73,RS,Inadimplente,2022-05-11,Telefone,108
12372,35,4239.19,689,Empréstimo Pessoal,14818.75,SP,Adimplente,2023-05-25,Correspondente Bancário,34
12373,30,4338.04,577,Consignado,62531.44,SC,Adimplente,2022-01-04,Digital,113
12374,58,5557.98,557,Investimento,7562.39,RJ,Inadimplente,2022-11-15,Telefone,78
12375,40,6723.63,562,Cartão de Crédito,665.14,SC,Adimplente,2022-08-25,Telefone,51
12376,36,2501.21,436,Previdência,1379.84,RJ,Adimplente,2023-02-22,Digital,25
12377,62,2784.03,582,Financiamento Veicular,76204.01,SC,Adimplente,2023-06-02,Agência,19
12378,28,2196.18,377,Cartão de Crédito,553.25,SP,Adimplente,2022-04-05,Telefone,33
12379,18,7640.37,828,Empréstimo Pessoal,10806.43,PR,Adimplente,2022-02-13,Telefone,107
12380,41,5595.21,850,Conta Corrente,237.65,RS,Adimplente,2023-03-15,Telefone,56
12381,24,2831.26,301,Empréstimo Pessoal,4182.26,MG,Inadimplente,2022-01-19,Digital,6
12382,42,4113.81,580,Investimento,26492.57,GO,Adimplente,2023-02-04,Digital,51
12383,38,7363.52,589,Cartão de Crédito,1160.18,SC,Adimplente,2022-03-16,Digital,42
12384,32,4443.76,624,Investimento,38612.14,SP,Adimplente,2022-12-15,Agência,46
12385,18,4325.62,800,Empréstimo Pessoal,19433.88,SC,Adimplente,2023-10-04,Agência,109
12386,29,3437.41,580,Previdência,1431.77,RJ,Adimplente,2022-09-28,Agência,38
12387,24,2950.02,637,Empréstimo Pessoal,26546.41,SP,Inadimplente,2023-06-25,Telefone,58
12388,32,7366.65,850,Investimento,24367.46,RJ,Adimplente,2023-07-18,Agência,95
12389,38,8347.8,633,Financiamento Veicular,30193.58,RJ,Adimplente,2022-05-08,Agência,7
12390,36,3029.61,850,Cartão de Crédito,782.58,PR,Adimplente,2022-02-18,Correspondente Bancário,65
12391,46,7809.88,725,Conta Corrente,803.29,CE,Adimplente,2022-07-06,Digital,120
12392,42,4025.22,567,Empréstimo Pessoal,39934.04,PR,Adimplente,2022-06-19,Correspondente Bancário,52
12393,50,6067.3,542,Seguro,1804.37,BA,Adimplente,2023-07-20,Correspondente Bancário,83
12394,66,7820.43,649,Previdência,717.77,SP,Adimplente,2023-08-17,Telefone,50
12395,49,4709.85,481,Investimento,15425.97,SP,Adimplente,2022-11-14,Digital,73
12396,66,4344.12,520,Investimento,6309.39,PE,Adimplente,2022-08-17,Agência,38
12397,52,6602.16,587,Financiamento Veicular,41273.79,BA,Adimplente,2022-02-26,Correspondente Bancário,53
12398,61,2780.09,694,Empréstimo Pessoal,5154.17,CE,Adimplente,2023-04-14,Correspondente Bancário,98
12399,55,7294.12,850,Seguro,1462.9,CE,Adimplente,2022-08-10,Digital,40
12400,43,5285.62,577,Investimento,16963.13,MG,Adimplente,2023-01-06,Agência,84
12401,28,3844.5,719,Investimento,33205.7,GO,Adimplente,2022-01-18,Agência,108
12402,52,3791.66,406,Consignado,54641.12,SC,Adimplente,2022-05-01,Telefone,19
12403,25,2233.07,809,Seguro,1109.35,RJ,Adimplente,2023-07-12,Agência,87
12404,63,3927.66,392,Financiamento Veicular,21077.33,RJ,Adimplente,2023-08-10,Telefone,49
12405,31,4471.92,770,Conta Corrente,923.46,RJ,Adimplente,2023-07-30,Digital,62
12406,27,2877.41,638,Seguro,1649.74,SP,Adimplente,2022-11-18,Agência,74
12407,19,4909.07,632,Conta Corrente,251.93,CE,Adimplente,2022-10-01,Digital,52
12408,63,5945.83,605,Financiamento Veicular,70234.63,SP,Adimplente,2022-02-11,Telefone,110
12409,26,4573.06,455,Empréstimo Pessoal,22399.87,SC,Adimplente,2022-01-07,Agência,86
12410,20,6325.45,463,Seguro,593.91,RS,Inadimplente,2023-02-01,Correspondente Bancário,65
12411,38,3385.72,775,Investimento,40901.37,SP,Adimplente,2022-01-27,Agência,7
12412,43,7006.77,652,Cartão de Crédito,1480.55,RJ,Adimplente,2022-10-28,Digital,81
12413,25,5243.63,604,Cartão de Crédito,558.29,GO,Adimplente,2022-07-01,Telefone,111
12414,65,8090.51,717,Investimento,32461.59,GO,Adimplente,2022-02-21,Correspondente Bancário,94
12415,19,9828.43,665,Conta Corrente,270.12,SP,Adimplente,2023-03-28,Telefone,57
12416,23,4059.51,531,Consignado,43782.27,RJ,Adimplente,2022-05-24,Digital,93
12417,45,4141.87,850,Seguro,1507.09,BA,Adimplente,2022-12-19,Correspondente Bancário,3
12418,46,4507.52,761,Cartão de Crédito,1117.87,BA,Adimplente,2023-01-29,Correspondente Bancário,119
12419,43,6191.4,669,Empréstimo Pessoal,47849.79,CE,Adimplente,2023-02-11,Digital,120
12420,42,7651.94,573,Consignado,23578.24,SP,Adimplente,2022-04-02,Agência,120
12421,29,3694.38,793,Financiamento Veicular,38262.13,PE,Adimplente,2022-07-27,Telefone,45
12422,22,5762.49,532,Seguro,1196.38,SP,Adimplente,2022-06-18,Digital,87
12423,51,4728.15,519,Cartão de Crédito,500.43,SP,Adimplente,2023-03-09,Agência,31
12424,65,6236.22,850,Conta Corrente,546.11,SP,Adimplente,2023-01-21,Correspondente Bancário,16
12425,54,8018.92,655,Investimento,44678.63,SP,Adimplente,2022-11-11,Digital,34
12426,32,4519.34,535,Empréstimo Pessoal,39207.79,PR,Adimplente,2022-05-25,Agência,111
12427,61,1660.26,651,Seguro,1959.62,SP,Adimplente,2022-10-10,Digital,37
12428,53,6487.8,778,Empréstimo Pessoal,44567.93,SP,Adimplente,2023-02-12,Agência,61
12429,32,3334.59,743,Cartão de Crédito,870.74,PE,Adimplente,2023-06-10,Correspondente Bancário,22
12430,60,4713.77,796,Financiamento Veicular,56539.06,SP,Adimplente,2023-08-27,Agência,69
12431,65,6574.06,463,Financiamento Veicular,31971.39,SP,Adimplente,2023-03-06,Agência,22
12432,40,5594.79,792,Conta Corrente,784.39,BA,Adimplente,2023-03-25,Correspondente Bancário,30
12433,23,4796.56,623,Seguro,1812.1,GO,Adimplente,2022-04-28,Agência,109
12434,63,3848.24,663,Financiamento Veicular,41547.64,MG,Adimplente,2023-08-10,Telefone,97
12435,67,1000.0,831,Previdência,1239.24,CE,Adimplente,2023-07-12,Digital,93
12436,61,6396.64,755,Seguro,1180.36,RJ,Adimplente,2023-02-17,Digital,111
12437,60,4494.1,703,Previdência,1277.42,SP,Adimplente,2022-01-16,Correspondente Bancário,47
12438,62,8026.67,352,Empréstimo Pessoal,7686.35,RJ,Adimplente,2022-07-04,Agência,29
12439,38,5796.06,643,Conta Corrente,86.19,RJ,Adimplente,2023-11-07,Agência,47
12440,40,3917.75,532,Empréstimo Pessoal,36774.55,BA,Adimplente,2023-02-19,Correspondente Bancário,73
12441,60,7133.74,757,Financiamento Veicular,19728.96,BA,Adimplente,2022-12-02,Agência,73
12442,33,7302.26,799,Seguro,1336.29,CE,Adimplente,2023-11-30,Digital,35
12443,64,4561.94,605,Investimento,39384.12,RJ,Adimplente,2022-06-12,Telefone,17
12444,32,7387.29,550,Empréstimo Pessoal,70331.27,SC,Adimplente,2022-08-24,Digital,85
12445,42,3889.38,850,Seguro,1261.04,CE,Adimplente,2022-05-14,Telefone,39
12446,53,5319.3,560,Conta Corrente,647.27,SC,Adimplente,2023-04-08,Digital,81
12447,28,6142.82,471,Previdência,1542.92,CE,Adimplente,2023-01-01,Digital,119
12448,68,6569.56,525,Financiamento Veicular,44092.65,SP,Adimplente,2023-07-07,Correspondente Bancário,99
12449,32,6243.04,567,Financiamento Veicular,32868.5,SP,Adimplente,2023-09-21,Correspondente Bancário,9
12450,21,4334.69,521,Previdência,1076.71,MG,Adimplente,2023-10-01,Correspondente Bancário,74
12451,38,7187.4,777,Seguro,1755.57,MG,Adimplente,2023-06-13,Agência,74
12452,30,4751.15,320,Investimento,39735.87,MG,Adimplente,2023-11-29,Digital,68
12453,39,3861.95,518,Empréstimo Pessoal,26669.21,RJ,Adimplente,2023-01-13,Agência,7
12454,36,3891.32,643,Consignado,44346.78,GO,Adimplente,2023-09-27,Telefone,43
12455,51,8879.98,682,Previdência,1509.52,RS,Adimplente,2023-07-09,Digital,23
12456,31,3516.03,850,Conta Corrente,251.21,SC,Adimplente,2023-02-07,Telefone,59
12457,21,7583.27,850,Seguro,1739.7,SP,Adimplente,2022-07-10,Telefone,82
12458,65,2729.07,410,Investimento,34492.75,RS,Adimplente,2022-10-03,Agência,102
12459,69,5975.81,364,Seguro,1799.44,SC,Inadimplente,2023-08-10,Agência,120
12460,63,5594.17,654,Cartão de Crédito,807.2,RJ,Adimplente,2022-12-02,Agência,24
12461,44,8242.45,549,Conta Corrente,177.9,PR,Adimplente,2023-02-03,Correspondente Bancário,22
12462,46,3691.2,471,Financiamento Veicular,71441.73,RJ,Adimplente,2023-06-27,Agência,78
12463,64,3138.67,652,Conta Corrente,559.93,SP,Adimplente,2023-01-10,Digital,4
12464,45,4766.98,685,Previdência,1924.37,MG,Adimplente,2022-01-17,Correspondente Bancário,79
12465,52,8329.6,524,Conta Corrente,824.86,BA,Adimplente,2022-07-18,Telefone,40
12466,25,3231.68,556,Cartão de Crédito,934.91,GO,Adimplente,2023-05-08,Digital,77
12467,33,1000.0,536,Previdência,1282.31,SP,Adimplente,2023-08-19,Agência,31
12468,59,5119.54,588,Consignado,64557.22,BA,Adimplente,2022-11-11,Digital,12
12469,53,6899.05,731,Conta Corrente,326.77,SP,Adimplente,2022-04-20,Digital,28
12470,47,2972.39,488,Financiamento Veicular,68140.02,RJ,Adimplente,2023-06-22,Agência,13
12471,35,6695.86,554,Investimento,42726.41,BA,Inadimplente,2023-09-28,Correspondente Bancário,35
12472,19,2928.18,590,Financiamento Veicular,33426.12,PR,Adimplente,2022-03-31,Digital,5
12473,66,4706.88,649,Conta Corrente,615.72,SP,Adimplente,2022-05-05,Correspondente Bancário,90
12474,30,6505.36,691,Previdência,1636.65,RS,Adimplente,2023-01-05,Agência,17
12475,21,2625.07,850,Investimento,20707.49,SC,Adimplente,2022-12-05,Telefone,72
12476,43,5363.03,736,Seguro,1796.05,RJ,Adimplente,2023-03-02,Telefone,102
12477,42,7429.95,739,Previdência,947.98,MG,Adimplente,2023-05-20,Telefone,91
12478,47,5947.87,610,Conta Corrente,541.35,MG,Adimplente,2023-08-26,Telefone,55
12479,28,3558.75,503,Conta Corrente,787.61,BA,Adimplente,2022-10-22,Telefone,23
12480,24,8037.44,571,Financiamento Veicular,77896.24,SP,Adimplente,2023-03-15,Digital,43
12481,48,6316.79,543,Empréstimo Pessoal,55862.51,SP,Inadimplente,2022-11-11,Digital,48
12482,61,1279.1,709,Investimento,4564.66,RS,Adimplente,2023-10-21,Agência,113
12483,27,6728.49,402,Cartão de Crédito,605.15,BA,Inadimplente,2022-12-15,Telefone,62
12484,56,3857.25,739,Empréstimo Pessoal,21873.26,MG,Adimplente,2022-04-13,Correspondente Bancário,37
12485,30,5393.13,632,Consignado,31826.28,SP,Adimplente,2023-05-18,Correspondente Bancário,19
12486,48,7016.01,760,Previdência,1134.61,CE,Adimplente,2023-03-28,Agência,93
12487,24,3900.79,541,Consignado,43955.62,PR,Adimplente,2023-06-12,Agência,95
12488,66,1708.81,515,Financiamento Veicular,28594.8,PE,Adimplente,2023-06-23,Telefone,28
12489,59,8011.09,589,Financiamento Veicular,62908.0,PR,Adimplente,2022-03-06,Digital,17
12490,59,7329.17,585,Investimento,31718.69,RS,Adimplente,2022-03-02,Digital,49
12491,53,4825.49,771,Empréstimo Pessoal,20628.16,GO,Adimplente,2022-07-28,Agência,92
12492,37,6706.84,770,Previdência,1650.4,RJ,Adimplente,2023-12-25,Agência,12
12493,21,4261.23,850,Previdência,1849.78,SP,Adimplente,2022-11-25,Agência,34
12494,24,5193.94,576,Conta Corrente,483.83,RS,Adimplente,2023-08-08,Telefone,5
12495,18,4711.42,300,Conta Corrente,510.93,SP,Adimplente,2023-11-17,Digital,95
12496,61,4342.11,589,Previdência,1594.33,RJ,Adimplente,2023-07-17,Agência,112
12497,62,5718.61,685,Financiamento Veicular,56952.32,PR,Adimplente,2023-04-14,Digital,88
12498,59,2583.64,757,Investimento,46363.95,SP,Adimplente,2022-07-10,Agência,108
12499,64,4496.84,696,Empréstimo Pessoal,7823.53,RJ,Adimplente,2023-09-22,Agência,28
12500,30,5628.96,576,Seguro,1599.21,GO,Adimplente,2023-11-05,Digital,110
12501,39,8676.2,850,Cartão de Crédito,1663.17,RS,Adimplente,2022-06-20,Agência,42
12502,38,2664.93,495,Conta Corrente,789.35,PR,Adimplente,2023-07-08,Agência,27
12503,39,6041.11,609,Conta Corrente,266.78,MG,Adimplente,2023-10-23,Telefone,60
12504,45,6260.3,488,Previdência,934.76,SP,Adimplente,2023-08-08,Correspondente Bancário,43
12505,26,1246.56,653,Consignado,11817.51,GO,Adimplente,2022-07-04,Correspondente Bancário,115
12506,43,5821.06,850,Previdência,504.03,RS,Adimplente,2023-03-27,Correspondente Bancário,9
12507,26,6760.57,629,Financiamento Veicular,58336.83,SP,Adimplente,2023-06-24,Agência,117
12508,32,6177.31,630,Previdência,1235.49,PR,Adimplente,2022-12-01,Agência,18
12509,27,4832.15,396,Investimento,40803.72,SP,Adimplente,2022-04-11,Digital,18
12510,41,5666.48,607,Conta Corrente,547.98,RJ,Adimplente,2022-02-15,Digital,34
12511,59,5339.69,823,Previdência,1277.94,RS,Adimplente,2023-08-06,Correspondente Bancário,57
12512,25,1621.09,612,Conta Corrente,667.35,PR,Adimplente,2022-08-31,Telefone,82
12513,41,5386.64,602,Seguro,802.99,PE,Adimplente,2022-11-06,Digital,31
12514,33,4265.86,816,Seguro,664.22,PR,Adimplente,2022-06-16,Telefone,27
12515,66,3590.36,603,Cartão de Crédito,871.03,SP,Adimplente,2023-08-24,Agência,96
12516,43,9969.94,844,Conta Corrente,302.79,PR,Adimplente,2023-11-01,Digital,112
12517,44,7505.23,457,Investimento,45671.07,SP,Adimplente,2023-04-27,Agência,11
12518,54,2699.66,752,Investimento,5553.53,PR,Adimplente,2022-05-29,Correspondente Bancário,51
12519,21,5693.27,850,Empréstimo Pessoal,7463.56,RS,Adimplente,2023-12-05,Agência,119
12520,67,7916.05,801,Previdência,580.26,RJ,Adimplente,2023-11-21,Agência,12
12521,41,2007.6,370,Cartão de Crédito,510.69,SP,Adimplente,2022-02-12,Correspondente Bancário,16
12522,36,5153.97,554,Empréstimo Pessoal,34442.99,MG,Adimplente,2023-03-25,Telefone,120
12523,53,5248.15,614,Investimento,2814.13,SP,Adimplente,2023-03-18,Agência,49
12524,56,2451.01,801,Conta Corrente,660.34,SP,Adimplente,2023-11-13,Digital,104
12525,27,5759.1,450,Consignado,13776.53,BA,Adimplente,2022-06-30,Digital,13
12526,42,7232.49,497,Cartão de Crédito,1544.17,SP,Adimplente,2022-12-12,Correspondente Bancário,111
12527,35,8016.1,409,Empréstimo Pessoal,78734.78,RS,Inadimplente,2022-10-21,Telefone,49
12528,36,4501.27,526,Financiamento Veicular,60540.67,SP,Adimplente,2022-12-25,Agência,93
12529,53,10003.29,462,Seguro,1715.7,SC,Adimplente,2022-01-02,Digital,104
12530,27,1000.0,850,Investimento,7281.96,PR,Adimplente,2023-05-24,Telefone,106
12531,50,5712.43,553,Empréstimo Pessoal,55378.05,BA,Adimplente,2022-10-10,Agência,25
12532,67,2175.41,754,Seguro,1309.46,PE,Adimplente,2022-05-14,Telefone,28
12533,22,5180.37,653,Empréstimo Pessoal,46118.84,SP,Adimplente,2022-01-27,Digital,19
12534,64,3956.19,651,Previdência,684.67,PE,Adimplente,2023-05-06,Correspondente Bancário,30
12535,66,6013.75,561,Previdência,1398.6,SP,Inadimplente,2022-03-29,Agência,56
12536,52,4746.24,766,Seguro,1118.51,GO,Adimplente,2022-10-16,Digital,68
12537,61,3348.03,673,Cartão de Crédito,980.66,RJ,Adimplente,2023-12-02,Telefone,81
12538,51,3479.42,665,Empréstimo Pessoal,2094.36,SP,Adimplente,2022-01-18,Telefone,79
12539,50,8864.92,561,Conta Corrente,956.59,GO,Adimplente,2023-10-18,Correspondente Bancário,58
12540,38,5887.05,586,Conta Corrente,622.91,RJ,Adimplente,2023-08-28,Telefone,87
12541,34,1595.74,738,Conta Corrente,843.51,RJ,Adimplente,2022-09-15,Correspondente Bancário,62
12542,39,6101.58,685,Cartão de Crédito,1114.34,SP,Adimplente,2022-02-15,Telefone,72
12543,65,4610.65,669,Empréstimo Pessoal,2746.99,BA,Adimplente,2023-02-27,Digital,71
12544,54,5009.2,537,Investimento,14532.33,SP,Adimplente,2023-05-16,Correspondente Bancário,21
12545,32,6639.78,850,Seguro,1275.28,MG,Adimplente,2023-11-18,Digital,47
12546,52,7366.45,578,Previdência,1802.65,SP,Adimplente,2022-12-17,Digital,91
12547,45,3282.37,645,Empréstimo Pessoal,17178.02,MG,Adimplente,2022-04-15,Agência,32
12548,24,4940.52,622,Empréstimo Pessoal,17077.26,MG,Adimplente,2022-10-22,Agência,47
12549,49,3907.78,850,Consignado,47152.49,MG,Adimplente,2023-12-22,Agência,26
12550,28,6193.72,606,Empréstimo Pessoal,12073.87,SP,Adimplente,2023-06-25,Correspondente Bancário,87
12551,27,4535.39,593,Conta Corrente,596.16,MG,Adimplente,2022-07-29,Correspondente Bancário,16
12552,26,5058.5,668,Empréstimo Pessoal,31096.26,RJ,Adimplente,2023-03-27,Agência,119
12553,31,4459.45,546,Consignado,29782.08,SC,Adimplente,2022-12-28,Correspondente Bancário,75
12554,30,4787.76,667,Cartão de Crédito,1154.94,MG,Adimplente,2022-02-02,Agência,8
12555,42,8409.3,850,Consignado,13534.87,RJ,Adimplente,2023-10-04,Correspondente Bancário,76
12556,19,9781.53,695,Empréstimo Pessoal,5896.68,BA,Adimplente,2023-11-14,Digital,60
12557,52,5754.18,689,Cartão de Crédito,524.09,GO,Adimplente,2023-08-23,Digital,31
12558,24,4800.06,542,Cartão de Crédito,1039.73,SC,Adimplente,2023-11-15,Telefone,91
12559,38,1808.73,850,Cartão de Crédito,501.8,RJ,Adimplente,2023-05-29,Agência,5
12560,35,3479.16,850,Consignado,48566.51,PR,Adimplente,2023-09-13,Correspondente Bancário,68
12561,20,4746.53,778,Previdência,798.0,RS,Adimplente,2023-12-03,Digital,16
12562,59,3569.87,748,Seguro,653.08,RJ,Adimplente,2022-04-12,Telefone,20
12563,56,3780.2,615,Investimento,24766.05,MG,Adimplente,2022-09-12,Digital,30
12564,58,8150.78,709,Financiamento Veicular,26896.0,BA,Adimplente,2023-06-12,Correspondente Bancário,86
12565,66,5057.58,525,Consignado,75539.61,RS,Adimplente,2022-01-16,Digital,9
12566,28,5236.42,481,Consignado,66768.74,SP,Adimplente,2022-05-23,Correspondente Bancário,4
12567,56,3651.62,427,Investimento,41170.87,MG,Adimplente,2022-06-25,Correspondente Bancário,14
12568,41,7355.09,712,Cartão de Crédito,1627.6,RJ,Adimplente,2023-10-08,Agência,103
12569,63,4574.84,443,Consignado,16905.57,SP,Adimplente,2023-09-22,Digital,74
12570,36,3958.27,575,Previdência,625.25,GO,Adimplente,2022-01-23,Digital,94
12571,21,1838.5,641,Consignado,22669.12,PE,Adimplente,2023-07-14,Digital,119
12572,43,4877.8,799,Seguro,1302.66,GO,Adimplente,2022-05-04,Telefone,58
12573,55,3895.88,563,Conta Corrente,571.09,MG,Adimplente,2023-06-04,Agência,48
12574,59,8369.16,817,Previdência,592.57,PE,Adimplente,2023-07-08,Agência,6
12575,49,8687.8,791,Seguro,1499.88,MG,Adimplente,2022-07-04,Correspondente Bancário,108
12576,56,2529.44,489,Investimento,15678.23,RJ,Adimplente,2023-10-26,Digital,86
12577,62,2755.69,818,Cartão de Crédito,720.31,PE,Adimplente,2022-06-19,Correspondente Bancário,77
12578,63,4447.36,607,Seguro,1195.04,RS,Adimplente,2023-08-16,Agência,86
12579,53,3367.92,575,Previdência,900.7,PR,Adimplente,2022-08-23,Digital,92
12580,57,5434.83,608,Cartão de Crédito,1393.19,SP,Adimplente,2022-12-30,Digital,55
12581,54,4346.75,649,Empréstimo Pessoal,8518.0,MG,Adimplente,2023-12-09,Agência,71
12582,50,5561.06,588,Investimento,18348.09,RJ,Adimplente,2023-04-17,Correspondente Bancário,75
12583,53,7032.19,524,Seguro,1827.15,SP,Adimplente,2023-12-20,Digital,82
12584,20,2871.56,537,Consignado,17144.84,SC,Adimplente,2022-09-29,Correspondente Bancário,120
12585,26,6990.42,671,Seguro,1267.55,SP,Adimplente,2023-03-31,Correspondente Bancário,2
12586,25,3542.7,626,Financiamento Veicular,40085.79,RS,Adimplente,2022-12-31,Digital,75
12587,50,9296.97,729,Investimento,14485.64,SC,Adimplente,2022-01-01,Correspondente Bancário,65
12588,23,8241.95,658,Investimento,27102.47,SP,Adimplente,2023-09-21,Correspondente Bancário,6
12589,58,4773.84,662,Seguro,1092.78,SP,Adimplente,2023-06-24,Telefone,57
